,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
10,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[H:12])(\[C:13]([H:14])([H:15])[H:16])[H:17],0.3978433296373341,0.480410498500963,0.4978159612913431,0.5151778538383481,0.39062343296894936,0.47291417041214057,0.4904572503771744,0.5079630013583503,0.3695788806288927,0.452392097866792,0.46977855989485445,0.48709186448595754,0.06296064617338294,0.1454425390573592,0.16240021307120914,0.17988692294246422,0.345564670499855,0.0132351223402544
11,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[Br:17])(\[C:18]([H:19])([H:20])[H:21])[H:22],0.38391917838154554,0.42088869264992307,0.4664771679030518,0.4909854225170414,0.3695752826996756,0.4063515797395733,0.45196803022864473,0.47665100754329454,0.35417267231218663,0.39107049643398273,0.4364535091326349,0.4610705854397438,0.16306176896572852,0.20012042268125668,0.2454991335221574,0.27006221319314483,0.3282774873261135,0.0015230344654935141
12,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[c:22]1[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]1[H:32])([Br:33])[C:34]([H:35])([H:36])[H:37],0.3473582021012601,0.36207689833566253,0.3655503286931373,0.38932531540303816,0.3460089386882818,0.3603994888019152,0.364135570806719,0.3880330333014028,0.32580176371081204,0.3402841296026083,0.34347107050391706,0.36766176472194606,0.02442626091207256,0.03815284082702987,0.042061700196760435,0.06644143835547288,0.3224825661652094,0.03440672855756074
13,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])([c:20]1[c:21]([H:22])[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]1[H:30])[Br:31],0.35990438513330786,0.39512644860313406,0.4012833392541931,0.42814881739797866,0.3503643488024492,0.38565383032318146,0.3919928822962396,0.41879439545032915,0.3418117340724275,0.37691718663222057,0.382950574470969,0.40986414182792447,0.2756305596910405,0.3109389756765516,0.31683655244565034,0.34371750561304326,0.32440960076749675,0.006188901060696655
14,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[O:11][C:12]([H:13])([H:14])[H:15])[c:16]1[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]([H:24])[c:25]1[H:26])(\[c:27]1[c:28]([H:29])[c:30]([H:31])[c:32]([H:33])[c:34]([H:35])[c:36]1[H:37])[Br:38],0.3383469005355292,0.353801053217552,0.35184657825230126,0.38802612506407624,0.33144540563224706,0.34669887124555043,0.34472566523303033,0.38106146669611335,0.3066407744668719,0.3219513345603991,0.3194113755807181,0.35623866878825944,0.01277385632757424,0.02736788652973936,0.025817049325747177,0.06235596799300699,0.3037982513924514,0.04583731040112242
15,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[Br:15])([Br:16])[H:17],0.4081832004811636,0.4393314221724135,0.45369601819195415,0.5085066728598628,0.4011153652268383,0.43155456777086576,0.44644562700801754,0.5012284096279382,0.38234335013748866,0.4131304305764926,0.42764183078576223,0.4825918574823862,0.05780797080117298,0.08805279364645062,0.10292680308256533,0.15743535116521357,0.3679928607688522,0.003782474579325068
16,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[H:17])([Br:18])[Br:19],0.39034675716079603,0.41402651799632784,0.4370545155061837,0.4775286477905579,0.3768599508999876,0.4003167397037431,0.423659667437688,0.46433235102171366,0.3643009082164894,0.3879098374081728,0.41104433152082853,0.4517284892782654,0.0650711143192717,0.08873293823711964,0.11180396398096774,0.15273006985832255,0.3477825219399435,0.005504909267447492
17,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])([H:20])[c:21]1[c:22]([H:23])[c:24]([H:25])[c:26]([H:27])[c:28]([H:29])[c:30]1[H:31],0.37664529705387073,0.4162014574918915,0.4195741532243972,0.4688698370423852,0.3552880454640811,0.3948525904044643,0.3981516623631295,0.4474736074126011,0.3448607531128268,0.38443376729236983,0.3877068359200818,0.43707687672276874,0.31902554425818186,0.35874133175387274,0.36173590249084636,0.41111443478475024,0.31792184657127165,-0.010330711961774522
18,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])[H:23])[Br:24])(\[H:25])[Br:26],0.36497659371628177,0.3799542514109307,0.38486222259588954,0.4093036596681802,0.3544696809881094,0.3692766752818808,0.3743768436876712,0.39892547908622616,0.3282804741790778,0.3434137567289628,0.3477966669469288,0.3727275517693801,0.0866340706120137,0.10069746174826917,0.10549321706587075,0.13050881713316037,0.3148859803642473,0.018416752094323367
19,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[c:14]1[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]1[H:24])([C:25]([H:26])([H:27])[H:28])[c:29]1[c:30]([H:31])[c:32]([H:33])[c:34]([H:35])[c:36]([H:37])[c:38]1[H:39],0.3470659406992854,0.37996461326477543,0.3741788246506805,0.38047387911723674,0.33613023959418725,0.3690442763285021,0.36327239949697726,0.3695902180599537,0.3283375377449858,0.3612492933091484,0.355518229119038,0.3618265433579918,0.29818995638471923,0.3313153500296798,0.3252602764068793,0.3318050355729122,0.29814295514979927,0.0005372593219964861
20,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[Br:16])([C:17]([H:18])([H:19])[H:20])[H:21],0.4194773762879621,0.4583233520196721,0.49716206685751024,0.5293139514591518,0.40914116907669473,0.44757439122828835,0.48647162039368236,0.5187329697884197,0.386077118292675,0.4244550432567764,0.46353646253577646,0.49571768437363095,0.14767958385785893,0.18638611229651492,0.22520102331786704,0.25721397644149757,0.3494519318789105,-0.008028083007772708
21,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[Cl:22])(\[c:23]1[c:24]([H:25])[c:26]([H:27])[c:28]([H:29])[c:30]([H:31])[c:32]1[H:33])[Cl:34],0.3296209076263913,0.3304785603410146,0.3525406055819569,0.3915643809065238,0.32823625559826064,0.3292405384517548,0.3513111229330329,0.3901893850247639,0.29824929161131675,0.29908801456409384,0.32129303830925404,0.36037079997353527,0.01115918286822649,0.011263415227967477,0.034092193395136375,0.0727734102539505,0.33647345797344547,0.0661974769735605
22,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[C:11]([H:12])([H:13])[H:14])[c:15]1[c:16]([H:17])[c:18]([H:19])[c:20]([H:21])[c:22]([H:23])[c:24]1[H:25])(\[C:26]([H:27])([H:28])[H:29])[Cl:30],0.35882549195921654,0.3863038338488819,0.39975636512048573,0.43069110891195284,0.338816597630965,0.36658775582974734,0.38001021931540196,0.4109241157899538,0.32903198208156587,0.35662677169894685,0.36987801791959185,0.4007448678564785,0.23770971357859744,0.2650692990998814,0.2780082320963458,0.30935052013223874,0.3088547005371941,0.008340935873129885
23,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[Br:15])([H:16])[Br:17],0.4081832004811636,0.4393314221724135,0.45369601819195415,0.5085066728598628,0.4011153652268383,0.43155456777086576,0.44644562700801754,0.5012284096279382,0.38234335013748866,0.4131304305764926,0.42764183078576223,0.4825918574823862,0.05780797080117298,0.08805279364645062,0.10292680308256533,0.15743535116521357,0.3679928607688522,0.003782474579325068
24,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[Br:17])(\[c:18]1[c:19]([H:20])[c:21]([H:22])[c:23]([H:24])[c:25]([H:26])[c:27]1[H:28])[Br:29],0.3494724230476327,0.36889262217455066,0.37961600331766776,0.40931729444147963,0.3413043326605539,0.3605407738099192,0.3712815684497633,0.4012078971248033,0.32432520319953323,0.3436365895528947,0.35386997032860784,0.3840592059149562,0.03444571917764405,0.053415657348870604,0.06384956903575567,0.09383251831155136,0.32555273834468956,0.03251841867277454
25,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])(\[C:23]([H:24])([H:25])[H:26])[Br:27],0.36428313600816004,0.3846109057615606,0.4019752604610831,0.43312516161746856,0.35049787880737115,0.3706119690099452,0.38812522862939647,0.4193982249322742,0.33366659555403466,0.3540087908615851,0.37099601233028573,0.4024680298319089,0.0670134226647651,0.08658491120056819,0.10374964735093321,0.1354892908680047,0.32132214187970964,0.019835152526170543
26,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([H:12])[H:13])[H:14])(\[C:15]([H:16])([H:17])[H:18])[c:19]1[c:20]([H:21])[c:22]([H:23])[c:24]([H:25])[c:26]([H:27])[c:28]1[H:29],0.35631481258859143,0.38965715929141326,0.41970989355517985,0.4518272814504124,0.3483583245483679,0.3816968862799023,0.41205557842830054,0.4441699335202375,0.332313876770853,0.365719565477402,0.3955459534045609,0.42783819339504037,0.14163858512252686,0.1745760368827513,0.20417773922340401,0.2369099052533163,0.31759062120926773,0.012885079143153899
27,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])(\[H:23])[c:24]1[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]1[H:34],0.33728202413036684,0.34409324941390623,0.35576043137581576,0.4035215272535904,0.3336374089449592,0.3405760642505157,0.35217746528865507,0.3998266901890422,0.29460030963519424,0.3015390873830762,0.3132696601555506,0.3609423821779695,0.017100266141582478,0.02318999294985318,0.03550532666476036,0.08296565970334012,0.30543378632872614,0.047017703153497445
28,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[c:22]1[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]1[H:32])([C:33]([H:34])([H:35])[H:36])[Br:37],0.34735819782133065,0.3620768964164453,0.3655503350801662,0.3893253066290528,0.3460089364766413,0.36039948297236385,0.364135570806719,0.38803303041682113,0.32580176257113624,0.3402841296026083,0.3434710671802819,0.3676617662660492,0.02442625305615701,0.03815283342441783,0.042061700196760435,0.06644143152958669,0.32248256488021737,0.03440672855756074
29,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[O:11][C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])(\[Cl:20])[H:21],0.4141576535003413,0.47470484319278344,0.5083444857624498,0.5245644213425364,0.39623803007852587,0.45647691585346317,0.4904210399124029,0.5067258989284482,0.37597027068358674,0.43632480671990115,0.4700064110773109,0.4862728815401979,0.08422095331939941,0.14447009492808882,0.17817655204690167,0.194351590125507,0.34354758046077266,0.00372252899428433
30,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[Br:16])([Br:17])[Cl:18],0.4015803371915359,0.42946588941963393,0.4441446221126949,0.500148815659962,0.3963588680317096,0.42360801767934175,0.438872658291794,0.4947768555754476,0.37969431854411295,0.40742676424769353,0.422048530942629,0.4784140050170295,0.03878021665671534,0.06556754097048965,0.08088678594679254,0.13656800614151257,0.37593954162601506,0.012480326184994613
31,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])[H:23])[c:24]1[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]1[H:34])(\[Cl:35])[c:36]1[c:37]([H:38])[c:39]([H:40])[c:41]([H:42])[c:43]([H:44])[c:45]1[H:46],0.3097904644377671,0.3171256025991508,0.3074943057806723,0.3191438908569556,0.30894448071281183,0.3164563088885906,0.30694893255361644,0.3181834130447024,0.2851770235987385,0.29248428677357896,0.28249280891708206,0.2941837853705194,0.03814815325897118,0.04481607996712696,0.03595794664257192,0.04791732791403673,0.2800594346939184,0.05354827817948325
